prior_std,recovered_prior_std,likelihood_std,recovered_likelihood_std (with prior),recovered_likelihood_std (without prior),initial_nll (with prior),recovered_nll (with prior),recovered_nll (without prior),AIC (with prior),AIC (without prior),BIC (with prior),BIC (without prior)
3,2.579109866743757,3,3.4644161045804,2.6362852960506427,86.45020037482351,85.83587702675403,95.53237451972092,175.67175405350807,193.06474903944184,179.04951296173593,194.75362849355577
6,5.930861488596672,6,6.08437742550068,5.394431587473332,114.61358759722131,114.60591626843305,124.17230481187319,233.2118325368661,250.34460962374638,236.58959144509396,252.0334890778603
4,3.720145926466499,4,3.8529679279297584,3.563705572753601,96.26824716178362,96.13442752776791,107.58958119747822,196.26885505553582,217.17916239495645,199.64661396376368,218.86804184907038
10,7.393874901569476,15,12.048967913830774,9.060904749855052,133.00615030014325,130.39119638178875,144.9163016573546,264.7823927635775,291.8326033147092,268.16015167180535,293.52148276882315
13,13.835683701871384,14,18.24853156231869,13.518527954777166,154.02948907599372,152.76458587454692,160.91991711242974,309.52917174909385,323.8398342248595,312.9069306573217,325.5287136789734
5,4.159327972003265,1,0.9895684470650506,0.9874212423910166,55.33005041280383,55.23688361917162,56.25118551907273,114.47376723834324,114.50237103814545,117.85152614657112,116.19125049225939
13,12.705389072090593,6,5.516258354026042,5.3642342885344,121.8440414559363,121.61166506714756,123.94768042034693,247.2233301342951,249.89536084069385,250.60108904252297,251.58424029480778
14,14.202251301381255,18,12.636627579159308,11.220510741316343,148.46713541923492,146.55854218794138,153.46729990538142,297.11708437588277,308.93459981076285,300.49484328411063,310.6234792648768
6,5.36471086839835,11,10.693355383730811,6.604921387998367,119.8117243090262,119.46130480071076,132.2701489386397,242.92260960142153,266.5402978772794,246.3003685096494,268.2291773313933
5,5.316166556555166,14,13.460007132536463,6.559346038253889,120.79779676741356,120.6884568627506,131.99316817014122,245.3769137255012,265.98633634028243,248.75467263372906,267.67521579439637
6,5.832957357432925,15,14.874181302130333,7.5099887878123495,124.46375371141875,124.43758609171886,137.4069244982819,252.8751721834377,276.8138489965638,256.2529310916656,278.50272845067775
13,10.7502037867183,2,2.0078384900480564,2.0186629195621832,84.0447249420574,83.95401098760912,84.85495626204343,171.90802197521825,171.70991252408686,175.2857808834461,173.3987919782008
1,1.0374567404753305,16,4.522174140183759,1.3874437691204247,57.252138364240665,57.20255363753773,69.85606068298199,118.40510727507547,141.71212136596398,121.78286618330334,143.4010008200779
9,7.5096157791765945,9,8.804293280381522,7.694152958266938,127.14777834130099,126.47112900611567,138.3759721659864,256.9422580122314,278.7519443319728,260.32001692045924,280.44082378608675
11,10.577544326493014,9,8.302501546817705,7.737894767386854,131.99784551236314,131.81959792177003,138.60272244280918,267.63919584354005,279.20544488561836,271.0169547517679,280.8943243397323
3,3.3344602439862907,4,4.031901372508132,3.122500018499281,94.76823526678734,94.50699651523647,102.3028870283863,193.01399303047293,206.6057740567726,196.3917519387008,208.29465351088652
14,13.21400368127621,10,10.397727057426856,9.618994124073245,140.88907865517882,140.7827496264852,147.3071188924635,285.5654992529704,296.614237784927,288.9432581611983,298.30311723904094
19,18.367050330424835,11,12.178502368779906,11.206035801991359,149.78574025991708,149.4564380188004,153.41560002470635,302.9128760376008,308.8312000494127,306.2906349458287,310.52007950352663
15,9.986372436877472,19,21.90074715518124,16.7630754651623,149.17485473029564,145.0284133194454,169.49426525906807,294.0568266388908,340.98853051813614,297.4345855471187,342.6774099722501
1,0.9217100632297343,6,289.09676591752435,1.4747880522521981,53.94492256509029,53.5072775176372,72.29811461899995,111.0145550352744,146.5962292379999,114.39231394350227,148.28510869211382
1,0.9752123517158047,4,29.474899481005608,1.2747549992692357,55.4292407075983,55.72479424064131,66.46769764382222,115.44958848128262,134.93539528764444,118.82734738951049,136.62427474175837
14,14.91191228949061,2,1.6157286439676675,1.6124516010116157,77.29672134300984,75.715445765315,75.86777022873568,155.43089153063,153.73554045747136,158.80865043885785,155.4244199115853
8,9.871082178889418,11,8.875168769835227,7.207639499121523,133.11513372471225,132.23900859414766,135.76317567910834,268.4780171882953,273.5263513582167,271.8557760965232,275.2152308123306
2,2.0589168619180875,9,35.43200373195697,2.9706910602181473,85.72928121284735,85.57737930673079,100.30931338457782,175.15475861346158,202.61862676915564,178.53251752168944,204.30750622326957
4,3.9592859188700054,14,13.894004213310245,5.4658029925469345,110.2425981349266,110.23859585152431,124.69798153322046,224.47719170304862,251.3959630664409,227.85495061127648,253.08484252055484
14,15.664423951147151,5,4.946558227282238,4.974937990248077,118.9423064174274,118.80399538835408,120.93405110848195,241.60799077670816,243.8681022169639,244.98574968493602,245.55698167107784
10,10.37836278138373,7,7.402668341846951,7.106337403029282,128.71241475565424,128.6051044942616,135.19700805381703,261.2102089885232,272.39401610763406,264.5879678967511,274.082895561748
4,4.528927134161566,6,5.104883675919811,4.162331369153482,106.17212786278388,105.56527244842593,113.80055222970643,215.13054489685186,229.60110445941285,218.50830380507972,231.28998391352678
17,13.597324609705053,9,7.7743231799621935,7.8246399428801725,134.1655907283667,133.13363160218165,139.04865338495142,270.2672632043633,280.09730676990284,273.64502211259116,281.7861862240168
3,2.3848129614006797,6,9.670804872641062,3.97806505730328,91.79749518196043,90.34169237263399,111.9893606887918,184.68338474526797,225.9787213775836,188.06114365349583,227.66760083169754
6,7.805519966716824,17,10.733765739776356,7.035623628309428,131.75675233049176,130.4609909463411,134.7969947196798,264.9219818926822,271.5939894393596,268.29974080091006,273.2828688934735
16,20.290568410747415,10,10.71597346674843,10.008734730005502,147.47793339353308,146.70669096203187,148.89591445679903,297.41338192406374,299.79182891359807,300.7911408322916,301.480708367712
13,10.382211495603475,8,6.377507268477101,6.754629292321896,126.23527646572813,124.46570761516381,133.16665756624138,252.93141523032762,268.33331513248277,256.3091741385555,270.0221945865967
7,5.134190250962361,2,2.187368920963895,2.2527761543852876,86.24991268380333,84.7296767807651,89.24407182674399,173.4593535615302,180.48814365348798,176.83711246975807,182.1770231076019
13,9.306378778425442,16,13.622895023553408,11.431325040498521,141.00999680408438,138.32549459596672,154.21180683176914,280.65098919193343,310.4236136635383,284.0287481001613,312.1124931176522
2,2.4262866222945325,15,5.797586348124465,2.9622625428663825,90.0818480519726,88.9842443282244,100.19567671522555,181.9684886564488,202.3913534304511,185.34624756467667,204.08023288456502
17,16.82416212916097,10,9.994063274646924,9.74423186417521,142.79420321415066,142.79262918835198,147.82454671733748,289.58525837670396,297.64909343467497,292.9630172849318,299.3379728887889
17,15.36567630767777,16,14.43240630641659,12.7875761477393,151.2780588853453,150.8876124742011,158.69335191738895,305.7752249484022,319.3867038347779,309.15298385663004,321.07558328889183
3,3.1606724816307725,14,26.347248578271795,4.292436239698207,102.71214179670261,102.5033751173335,115.03171008969724,209.006750234667,232.06342017939448,212.38450914289487,233.75229963350841
12,13.177805805356362,8,7.245433194494091,7.0267347674009555,131.20991412364322,130.6897013518144,134.7464257926126,265.3794027036288,271.4928515852252,268.75716161185665,273.1817310393391
1,1.0321462137142088,14,3.0717529277588125,1.5329709974161312,56.22042918922318,55.88365220763342,73.84584789130827,115.76730441526684,149.69169578261653,119.14506332349471,151.38057523673046
10,12.121188297526816,5,4.202940676180032,4.09572931850151,113.19118679926672,111.91822113425184,113.15533498534188,227.83644226850367,228.31066997068376,231.21420117673154,229.9995494247977
4,5.754971889793867,4,3.9535015112905976,3.574213330148411,106.58074716178363,104.01012179238941,107.70734404998232,212.02024358477883,217.41468809996465,215.3980024930067,219.10356755407858
14,10.282559612026517,4,3.593436284133005,3.595135508534293,106.37848810412183,105.61735697433524,107.94080973607679,215.23471394867047,217.88161947215357,218.61247285689834,219.5704989262675
19,28.307132068590303,5,4.4501614138601155,4.421538328718082,116.87119964467847,115.9868888128266,116.21704705681444,235.9737776256532,234.43409411362887,239.35153653388107,236.1229735677428
19,20.151953742681187,12,12.42812859393398,12.08812170730249,151.18905441190773,151.10934774256884,156.44292114954357,306.2186954851377,314.88584229908713,309.59645439336555,316.57472175320106
12,10.865385698116981,15,12.790937804039503,10.559362774126255,141.90380185967854,141.31592583513108,151.0380331432791,286.63185167026217,304.0760662865582,290.00961057849,305.76494574067215
16,16.8670058982719,8,8.77112979756705,8.374073177268972,139.14108196909615,138.82927385590176,141.76312860506496,281.6585477118035,285.5262572101299,285.0363066200314,287.21513666424386
8,7.413639416511586,19,500.0,10.914440099343642,138.25081206935704,136.8874237641571,152.3610085676628,277.7748475283142,306.7220171353256,281.15260643654204,308.4108965894395
15,14.394652560898153,7,6.496615028043252,6.449804030101245,128.09240110185522,127.90091907867576,131.3195446705921,259.80183815735154,264.6390893411842,263.1795970655794,266.32796879529815
1,0.9874257072369094,5,327.31202768427147,1.4916434184963132,56.522358279137435,56.25124152575335,72.752679640551,116.5024830515067,147.505359281102,119.88024195973458,149.19423873521592
2,1.8599111761794058,12,35.73973083690179,2.8679261902659716,81.54064801577138,81.50883172611395,98.90110726121569,167.0176634522279,199.80221452243137,170.39542236045577,201.4910939765453
6,4.80906238790754,1,0.8586411612393094,0.8660349994232683,50.90738487647303,50.03336309762035,51.003929633259204,104.0667261952407,104.00785926651841,107.44448510346858,105.69673872063234
4,3.2967102648105264,9,7.0604508268125645,5.232114397875451,101.9690086587157,100.53001159594294,122.95014509092613,205.06002319188588,247.90029018185226,208.43778210011374,249.5891696359662
19,27.252488445457974,15,13.026626502857225,12.151149823752014,156.87783480722555,155.32173463906156,156.65442814185275,314.6434692781231,315.3088562837055,318.021228186351,316.9977357378194
12,7.917687161487629,4,4.5699610548326675,4.793224223101937,115.51252212649268,111.78691605366893,119.44567469302197,227.57383210733786,240.89134938604394,230.95159101556573,242.58022884015787
12,15.440332953088426,10,8.18131671597326,7.556455742855302,137.2644703951712,135.88247958758424,137.6536236614279,275.7649591751685,277.3072473228558,279.14271808339635,278.99612677696973
3,3.1024783005643384,7,499.8950444235588,4.1833003910270365,103.30097983035526,102.04485496967055,114.00155894677643,208.0897099393411,230.00311789355285,211.46746884756897,231.69199734766678
8,8.768025049443477,10,13.348395200796256,9.166518264104736,137.81693364646307,136.42808307685152,145.3798288004149,276.85616615370304,292.7596576008298,280.2339250619309,294.44853705494376
18,18.579716750657123,7,6.634258957805163,6.473022624866422,130.15519775153786,130.0473123222937,131.4632578667505,264.0946246445874,264.926515733501,267.47238355281524,266.6153951876149
1,1.198437720312796,15,13.426990184066968,1.5165751062385573,65.30028521519887,63.84724781178217,73.415723786889,131.69449562356434,148.831447573778,135.0722545317922,150.52032702789194
10,9.500631269682435,12,9.670523978766797,8.237115361674206,134.0689330545519,133.30028359335586,141.10352905381495,270.6005671867117,284.2070581076299,273.9783260949396,285.89593756174384
5,5.446317048303905,12,10.829968283462929,5.6811084805279,120.19835527140367,120.0458949997429,126.24340006284143,244.0917899994858,254.48680012568286,247.46954890771366,256.1756795797968
4,4.068305614408325,16,500.0,6.182635081904182,113.41146028518324,112.88562745535052,129.62733636449317,229.77125491070103,261.25467272898635,233.1490138189289,262.9435521831003
5,5.043103706622868,17,8.355287235160109,5.33853523576769,116.23926039981765,115.26540389618557,123.75562307370024,234.53080779237115,249.51124614740047,237.908566700599,251.2001256015144
3,3.668490159322073,8,4.032069722720393,3.134485582272568,98.99850467271378,96.68687398522673,102.4561444832934,197.37374797045345,206.9122889665868,200.7515068786813,208.60116842070073
7,7.199494289614612,10,12.164375959338013,9.13920321797219,130.2050164540517,129.7116330275348,145.26046109304505,263.4232660550696,292.5209221860901,266.80102496329744,294.20980164020403
14,13.503069163078546,6,6.27326196293608,6.445929236631933,126.4360810256986,126.30079769789094,131.29549175378767,256.6015953957819,264.59098350757534,259.97935430400975,266.2798629616893
7,6.44164898538623,8,7.497055128421789,6.010409259064857,120.42920549331538,120.21115271221927,128.49724425684173,244.42230542443855,258.99448851368345,247.8000643326664,260.6833679677974
17,19.797191352219855,13,13.44799339977534,12.520361234940811,153.53128712534664,153.12240624472255,157.8504247957634,310.2448124894451,317.7008495915268,313.62257139767297,319.3897290456407
13,10.124082627387573,3,2.7346347104257758,2.7838821051113967,96.09748186558602,95.58898497334792,97.71139819549205,195.17796994669584,197.4227963909841,198.5557288549237,199.11167584509803
1,1.1145145596257964,6,3.2967805696084374,1.3784052221937453,59.238090732741156,58.930029628546905,69.59461905163734,121.86005925709381,141.18923810327468,125.23781816532168,142.8781175573886
13,10.197661959835193,18,20.098800274314996,14.781000401505583,146.58945962937935,145.06246564743643,164.49094898160854,294.12493129487285,330.9818979632171,297.5026902031007,332.670777417331
10,9.249196559958794,16,19.309489035794442,11.222747818135586,141.8292062165668,141.6078741520293,153.47524138397046,287.2157483040586,308.9504827679409,290.59350721228645,310.63936222205484
9,8.094265257084011,18,500.0,12.357172474755592,141.98488796325273,140.3993697928371,157.32704552347855,284.7987395856742,316.6540910469571,288.17649849390205,318.342970501071
15,13.600778794841649,18,14.288564404055158,14.247750824741154,149.39777872473906,148.26166158710495,162.98753672009363,300.5233231742099,327.97507344018726,303.90108208243777,329.6639528943012
6,5.756237785579582,5,5.302565410075626,4.914265282421864,111.34534546785535,111.19672355543206,120.44322893015871,226.39344711086412,242.88645786031742,229.77120601909198,244.57533731443135
4,3.5970614270459875,5,5.000336384163388,4.236743802933679,99.90252508260185,99.62111513899677,114.50934362687278,203.24223027799354,231.01868725374555,206.6199891862214,232.70756670785948
1,0.8803911615220789,13,86.67400493756686,1.6278827346523264,52.285509534415525,51.66091291488114,76.2487341281564,107.32182582976228,154.4974682563128,110.69958473799015,156.18634771042673
10,9.776836453841566,10,11.950946702273582,8.860023000006706,138.13550143674985,137.71061729175418,144.01951382395427,279.42123458350835,290.03902764790854,282.7989934917362,291.72790710202247
1,1.1747327230349387,9,2.6267997635679396,1.332291282572904,60.230899157721296,59.55278018211541,68.23354978673456,123.10556036423083,138.4670995734691,126.4833192724587,140.15597902758304
3,55.384054674798904,2,1.956975586436582,1.9557609344453697,79.21547140961684,83.55292908460774,83.58871067375738,171.10585816921548,169.17742134751475,174.48361707744334,170.86630080162868
5,5.294646866368238,14,15.33063776729645,6.41482448020258,121.32728471643932,121.17172802887137,131.10201987065275,246.34345605774274,264.2040397413055,249.7212149659706,265.89291919541944
13,23.647410758852317,3,2.759967602977061,2.74772633488264,97.87820529561799,97.09574573181827,97.18849259340557,198.19149146363654,196.37698518681114,201.5692503718644,198.06586464092507
10,7.454822900399144,15,17.88702027141141,11.22831070035037,135.9842699582629,133.9087462724147,153.49508062952634,271.8174925448294,308.9901612590527,275.19525145305727,310.6790407131666
14,13.150982504747248,14,14.42666844972805,12.258682876937328,147.8153092689452,147.720552247603,157.00687740811514,299.441104495206,316.0137548162303,302.81886340343385,317.7026342703442
10,9.42770403913701,11,13.330362573697693,10.267662888373087,138.99414438867362,138.39191903444964,149.91753731484667,280.7838380688993,301.83507462969334,284.16159697712715,303.52395408380727
12,9.88131484263529,3,2.3570566792291943,2.392697194004479,91.91049632093554,89.94731091841524,91.65439231699298,183.89462183683048,185.30878463398597,187.27238074505834,186.9976640880999
15,15.392908948086642,10,7.636739786974544,7.483315158578043,135.85345799245096,133.67543985713684,137.26457514288998,271.3508797142737,276.52915028577996,274.72863862250153,278.2180297398939
13,11.758645683518983,17,23.789557768381368,15.808767129374932,152.18758799709704,150.96959892026535,167.1739502755466,305.9391978405307,336.3479005510932,309.31695674875857,338.0367800052071
10,9.92916626114386,18,32.38648746434791,13.25518257514925,147.67045734697354,146.78014719621024,160.13310079656088,297.5602943924205,322.26620159312176,300.93805330064833,323.9550810472357
6,6.296882554069339,17,15.442548488515246,7.823040038903608,127.34387680924254,127.2835494792445,139.04048511855783,258.567098958489,280.08097023711565,261.94485786671686,281.7698496912296
12,9.328658286112551,18,38.28546413070922,15.230833036903546,147.41549761463648,144.92767916862806,165.69010781243196,293.8553583372561,333.3802156248639,297.233117245484,335.06909507897785
4,4.179525669486415,18,18.577116651980813,5.70964123635552,112.86754588622557,112.80173965682135,126.44378709564023,229.6034793136427,254.88757419128046,232.98123822187057,256.5764536453944
9,8.58708190439053,8,7.2959934866162754,7.0160544956043704,125.6120001984849,125.38199024107463,134.68557381869243,254.76398048214926,271.37114763738487,258.14173939037715,273.0600270914988
15,8.467723638408074,2,1.7895654970043442,1.8641350836359,80.46037789185618,79.16253874133335,81.66943090852214,162.3250774826667,165.3388618170443,165.70283639089456,167.02774127115822
13,14.091127608881324,8,8.161836399749422,7.846967962283909,135.04724117545717,134.9503353984568,139.16266020834212,273.9006707969136,280.32532041668424,277.27842970514143,282.01419987079817
3,3.3496761779342616,15,52.29808555480192,4.730221493887201,105.89796049218755,105.04129013761968,118.91642661140574,214.08258027523937,239.83285322281148,217.46033918346723,241.5217326769254
18,22.60231874294342,14,15.827523528024399,14.396975148827536,160.521568570128,159.24726055661776,163.43297540271783,322.4945211132355,328.86595080543566,325.8722800214634,330.5548302595496
14,13.253570250292126,11,9.761333332785892,9.129622259498225,139.613874588768,139.2273980539838,145.21851351211467,282.4547961079676,292.43702702422934,285.83255501619544,294.12590647834327
6,7.495809002208959,11,7.311727004796471,5.920300398239835,124.82695917067102,122.96477430225187,127.89305359781407,249.92954860450374,257.7861071956281,253.3073075127316,259.4749866497421
4,3.8374294593051563,19,500.0,6.208908251182924,110.89854412211855,110.54889600646558,129.796663330348,225.09779201293117,261.593326660696,228.47555092115903,263.2822061148099
1,0.9486824936051773,15,189.9883610210716,1.4053469297143124,54.75812199001325,54.65038798548974,70.36890929524861,113.30077597097949,142.73781859049723,116.67853487920736,144.42669804461116
6,71.24136884160905,1,1.0841019814310762,1.0839741679629653,60.181408837714855,59.97566557856315,59.98290428687409,123.9513311571263,121.96580857374818,127.32909006535418,123.65468802786211
11,14.078605213483716,8,9.681798485493019,8.942876777791183,141.89726426692803,139.82241539630414,144.39182304489856,283.6448307926083,290.7836460897971,287.02258970083614,292.47252554391105
11,10.692203362343298,19,23.3330499171662,12.983664080949884,147.8873517548128,147.7259538611249,159.30515579690515,299.4519077222498,320.6103115938103,302.8296666304777,322.29919104792424
16,39.13306670243703,2,2.1880407402933253,2.185177118699303,88.59870539678849,88.01528552259478,88.0254208068412,180.03057104518956,178.0508416136824,183.40832995341742,179.73972106779632
18,12.117707738654204,15,17.66433899320644,14.678645271290135,152.3199210045862,148.8309225257518,164.21197878810588,301.6618450515036,330.42395757621176,305.03960395973144,332.1128370303257
2,1.917391419356233,15,98.5858817996286,2.6972205760850856,82.84261952213272,82.78870963307318,96.4464175893383,169.57741926614636,194.8928351786766,172.95517817437423,196.58171463279052
16,19.478377233254353,14,15.799469216711268,13.708646543055709,158.1338319782796,157.04512407416078,161.4783757939549,318.09024814832156,324.9567515879098,321.4680070565494,326.64563104202375
12,11.548177608593656,12,10.365966437250625,9.82216459427597,138.96968315295248,138.4792590992926,148.14321947646192,280.9585181985852,298.28643895292385,284.33627710681304,299.9753184070378
15,11.068831535085504,18,13.467097728903612,12.712286480557172,145.54746806085097,142.59998673810867,158.45999665368947,289.19997347621734,318.91999330737895,292.5777323844452,320.6088727614929
2,2.213633145073105,10,374.36335240362325,3.134485589007657,89.45728351828834,88.54242383180954,102.4561444832934,181.0848476636191,206.9122889665868,184.46260657184695,208.60116842070073
11,8.393231058409123,6,6.172112938775073,5.888535236583746,121.9036386756221,120.9137262190882,127.67792065239891,245.8274524381764,257.3558413047978,249.20521134640427,259.04472075891175
2,22.5817732965371,1,0.9626385924272846,0.9617696078057495,54.56967149672781,55.169102328474935,55.19831143939126,114.33820465694987,112.39662287878252,117.71596356517774,114.08550233289645
12,14.490386810108406,10,10.923108948385423,9.72239476932072,144.20450227130965,143.39372010396409,147.73482832372554,290.78744020792817,297.4696566474511,294.16519911615603,299.158536101565
2,2.503145473226438,3,3.5620454971451005,2.355843789573243,87.43342012756555,85.43264983199677,91.03349988335378,174.86529966399354,184.06699976670757,178.2430585722214,185.7558792208215
1,0.8514862715975878,16,330.7713862061515,1.4404853139425655,51.25996606365355,50.32597241988586,71.35676440185,104.65194483977172,144.7135288037,108.02970374799959,146.40240825781393
6,4.274262827241709,10,34.5430794280169,6.665210866025191,117.18896139646755,114.56175173276658,132.63358880900773,233.12350346553316,267.26717761801547,236.50126237376102,268.9560570721294
11,10.735609891911615,11,8.391535802790369,7.938828199239056,133.90751606693934,132.30964516672782,139.62817078966668,268.61929033345564,281.25634157933337,271.9970492416835,282.9452210334473
10,12.861259884995935,9,6.857384180538399,6.465293002010373,131.56260500465612,128.76655665374994,131.41546811880218,261.5331133074999,264.83093623760436,264.91087221572775,266.5198156917183
15,14.485982288692805,18,18.515355212085414,14.886820185332004,154.1703703073912,154.13391044054833,164.77482641345216,312.26782088109667,331.5496528269043,315.64557978932453,333.23853228101825
18,16.8048155302583,9,10.281207152650321,10.028708980259472,144.43797438300578,143.6113011275523,148.97561558967516,291.2226022551046,299.9512311793503,294.6003611633325,301.64011063346425
3,3.1899283050353273,19,402.3269197840319,4.732864057326603,103.31704567523693,103.15602454643502,118.93876050540689,210.31204909287004,239.87752101081378,213.6898080010979,241.5664004649277
1,1.0124495399439934,12,167.7940924364124,1.3964240008412139,57.25548329101849,57.25135822064807,70.11412877970002,118.50271644129614,142.22825755940005,121.88047534952402,143.91713701351398
15,59.39254465455119,1,1.095617153401601,1.0954451883978977,60.11571292007654,60.35546382096206,60.40397246819603,124.71092764192412,122.80794493639206,128.08868655015198,124.49682439050599
12,10.384943784580981,6,7.113854394911528,6.693290730770394,128.88935462658048,127.54430786923804,132.80170411670446,259.08861573847605,267.6034082334089,262.46637464670397,269.29228768752284
14,11.302185774845782,15,14.707894248179736,12.146085928327834,145.412056760803,144.476332892532,156.637460286483,292.952665785064,315.274920572966,296.3304246932919,316.9638000270799
2,1.886842439526073,16,35.20538839759334,2.4647515054723805,82.17680034871157,82.0909784716329,92.84118111271914,168.1819569432658,187.68236222543828,171.55971585149365,189.3712416795522
16,12.388613510226506,1,0.9586515547896667,0.9617696104380752,55.04936292978606,54.94901643209455,55.19831143939126,113.8980328641891,112.39662287878252,117.27579177241698,114.08550233289645
16,500.0,2,2.2304903193296184,2.230472895375339,90.34975707948081,88.8466531681454,88.84604874043326,181.6933063362908,179.69209748086652,185.07106524451865,181.38097693498045
12,10.537027863619048,8,6.922439962094655,7.005354587231298,127.69308720056631,126.97239660701219,134.6245361314376,257.94479321402434,271.2490722628752,261.32255212225226,272.9379517169891
19,19.537005474907634,15,13.671054989323782,12.915798169818148,153.6620333767346,153.39792370993086,159.07437512772134,310.79584741986173,320.1487502554427,314.1736063280896,321.8376297095566
13,14.556106395577112,5,4.799180262593996,4.714342465446511,117.58513753299776,117.43151175958289,118.7818969561988,238.86302351916578,239.5637939123976,242.24078242739364,241.25267336651154
9,7.787448420658566,5,5.1265674330158735,5.130786604675673,115.35555719655336,114.934343660727,122.16792248859966,233.868687321454,246.33584497719932,237.24644622968185,248.02472443131325
3,2.9966119630371426,7,6.933036877185768,3.3763883844566975,97.2316819962791,97.23137031654775,105.42980843619607,198.4627406330955,212.85961687239214,201.84049954132337,214.54849632650607
5,3.7851009802812285,13,334.40487022200284,6.747219775465317,112.67705115466555,109.9988296611831,133.12277384046342,223.9976593223662,268.24554768092685,227.37541823059405,269.9344271350408
1,1.1394931147193625,8,380.49011816090797,1.4577380004830478,62.919212694280226,62.004868802936045,71.83297737571452,128.0097376058721,145.66595475142904,131.38749651409995,147.35483420554297
13,11.870855204478584,16,12.146998291007154,10.012491472739907,143.55325948138164,142.31294249516225,148.91088265186977,288.6258849903245,299.82176530373954,292.00364389855235,301.51064475785347
10,8.73833392897919,15,20.673478876474718,11.136652165595667,140.80127850527145,140.17872829939387,153.16720448600688,284.35745659878773,308.33440897201376,287.7352155070156,310.0232884261277
11,13.6024087921824,8,8.494188210971645,8.003125736940262,136.5607062342052,135.7474440500926,139.95082189490705,275.4948881001852,281.9016437898141,278.8726470084131,283.59052324392803
17,15.019098965808503,13,430.88630832327794,13.402548770740182,154.45318123881003,165.07037508719026,160.57493672215946,334.1407501743805,323.1498734443189,337.5185090826084,324.83875289843286
6,6.691877939022501,6,5.5794501855689616,4.969908895775334,115.30803204166577,114.965567971893,120.89360620086605,233.931135943786,243.7872124017321,237.30889485201385,245.47609185584602
16,19.287094423691517,9,8.695924754337268,8.279491030067028,139.9066210919009,139.57068473507047,141.30880944835323,283.14136947014094,284.61761889670646,286.5191283783688,286.3064983508204
14,14.680815962405077,6,7.095490368344271,6.763875731977355,131.999402043761,130.9372672082199,133.22137716261858,265.8745344164398,268.44275432523716,269.2522933246677,270.1316337793511
2,1.8973988790788145,12,473.1118625317875,3.293933673135926,82.84104215991553,82.3764684315161,104.44084292791635,168.7529368630322,210.8816858558327,172.13069577126006,212.57056530994663
9,12.870006710428424,1,0.9765978740604663,0.9746796770195509,55.756343262315596,55.695484188111635,55.73167601467111,115.39096837622327,113.46335202934222,118.76872728445115,115.15223148345615
11,9.958422053804908,17,13.835697851920482,10.445099382558318,141.04785353295446,140.34564645561215,150.60283918463324,284.6912929112243,303.2056783692665,288.06905181945217,304.8945578233804
5,5.4089330934242605,16,6.816972690745985,5.174456326820146,116.8560504169904,114.51338622879399,122.5069136548632,233.02677245758798,247.0138273097264,236.40453136581584,248.70270676384033
19,12.489908776393357,3,2.8669006202146434,2.966479480318464,98.58973373726018,97.85987534453395,100.25257575787015,199.7197506890679,202.5051515157403,203.09750959729575,204.19403096985423
15,20.854528046035973,15,15.635024561768272,14.027934269196757,160.12438353884755,157.8177400725787,162.39867067641006,319.6354801451574,326.7973413528201,323.01323905338523,328.48622080693406
19,26.5570308654802,9,8.55463859700931,8.290054624017067,141.302187390141,140.64191551586316,141.35980199924313,285.2838310317263,284.71960399848626,288.6615899399542,286.4084834526002
10,10.69920804001774,13,296.95524018930865,12.424777710163786,151.7100749399611,151.5201452791947,157.54523542070837,307.0402905583894,317.09047084141673,310.4180494666173,318.77935029553066
14,11.57285900626736,6,5.922706390609334,6.144102772972535,123.7520459174024,123.25669297560455,129.3772508420876,250.5133859512091,260.7545016841752,253.89114485943696,262.4433811382891
5,5.285887017728534,7,5.839772365901373,4.695742633910072,111.78367543719358,111.39010545697663,118.62379336604403,226.78021091395325,239.24758673208805,230.15796982218112,240.93646618620198
17,22.888330793402872,5,5.342165127837963,5.267827114444355,123.17454173453213,122.72175096650167,123.22225813203585,249.44350193300335,248.4445162640717,252.8212608412312,250.13339571818562
7,10.151047547502797,5,5.0357641972482625,4.730222021990081,118.71211448848977,117.01982233021643,118.91642661140529,238.03964466043286,239.83285322281057,241.41740356866072,241.5217326769245
18,20.955741567628348,11,12.737987447122128,11.656550147411735,153.22397750606552,152.25238552083712,154.9922459011362,308.50477104167425,311.9844918022724,311.8825299499021,313.6733712563863
8,13.662609527081623,3,3.1262197547531847,3.074085169307637,102.51282164379444,101.32997874176934,101.67783615829995,206.65995748353868,205.3556723165999,210.03771639176654,207.04455177071384
8,9.647061921663425,3,3.429682376447819,3.3429033536100454,104.55826970315516,103.67585569117884,105.03112413818019,211.35171138235768,212.06224827636038,214.72947029058554,213.7511277304743
6,6.8824239974600205,9,7.6216944230981785,6.226960086869587,122.68275497913325,121.99009394310539,129.91305550944574,247.98018788621079,261.8261110188915,251.35794679443865,263.5149904730054
11,11.608929502233934,5,4.100655768883578,4.083503232666306,112.30180547574062,110.85176136018423,113.03575316422072,225.70352272036845,228.07150632844144,229.08128162859632,229.76038578255537
5,4.693787136170915,18,55.31801317448218,6.127803320999737,118.5222648574183,118.45997106901382,129.27100889239475,240.91994213802764,260.5420177847895,244.2977010462555,262.2308972389034
10,11.34263898176627,18,20.268044636633842,11.813126988248522,149.12326831832226,148.451126259119,155.52600052402744,300.902252518238,313.0520010480549,304.2800114264659,314.7408805021688
